cluster,latitude,longitude,Cluster_Label
-1,41.875502823,-87.617132775,
-1,41.961861664,-87.84352791,
-1,41.991953375,-87.741335988,
-1,42.005351805,-87.807542085,
-1,41.907742643,-87.749579573,
-1,41.654371974,-87.583423661,
-1,41.687643974,-87.674722839,
-1,41.983883047,-87.652313648,
-1,41.873839561,-87.617092597,
-1,41.718381967,-87.678346674,
-1,41.823038231,-87.719538739,
-1,41.685504159,-87.604819553,
-1,41.819434927,-87.597169598,
-1,41.697444255,-87.713246284,
-1,41.738760669,-87.682587768,
-1,42.000315568,-87.773177503,
-1,41.667629215,-87.54437888,
-1,41.804853056,-87.67994613,
-1,42.008849028,-87.907073187,
-1,41.693871293,-87.7204388,
-1,41.705561736,-87.717280881,
-1,41.715004047,-87.665532299,
-1,41.995465322,-87.812545604,
-1,41.774887961,-87.784836494,
-1,41.993551391,-87.809261489,
-1,41.826846276,-87.709166655,
-1,41.860386278,-87.613424953,
-1,41.885969562,-87.612777909,
-1,41.97551944,-87.827664847,
-1,41.95524045,-87.924297997,
-1,41.687118766,-87.720166072,
-1,41.696522614,-87.712314098,
-1,41.998091671,-87.802988542,
-1,41.982619955,-87.742323561,
-1,41.977120582,-87.814419922,
-1,41.672582705,-87.539988307,
-1,41.644607723,-87.613055128,
-1,41.687643974,-87.674722839,
-1,41.735588515,-87.678289123,
-1,41.999109375,-87.817964397,
-1,41.810537269,-87.737107338,
-1,41.826846276,-87.709166655,
-1,41.990023467,-87.737480508,
-1,41.966428954,-87.845677099,
-1,41.785367664,-87.74314862,
-1,42.001803532,-87.769937891,
-1,41.970978538,-87.817963227,
-1,41.782897173,-87.681599034,
-1,42.00323462,-87.761886279,
-1,42.00675464,-87.762833491,
-1,41.990313517,-87.751224076,
-1,41.891393085,-87.736884879,
-1,41.972087778,-87.648504528,
-1,41.681367256,-87.710585523,
-1,41.995796916,-87.816696204,
-1,42.005739901,-87.900485878,
-1,41.662943295,-87.581435801,
-1,41.963015867,-87.840702595,
-1,41.843072864,-87.60994543,
-1,41.865916967,-87.743017815,
-1,41.959818031,-87.840510303,
-1,41.912709263,-87.629127598,
-1,41.763047179,-87.741868715,
-1,41.991818007,-87.884615435,
-1,41.912709263,-87.629127598,
-1,41.645075822,-87.574483491,
-1,41.846721794,-87.668362928,
-1,41.869789943,-87.636416836,
-1,41.891894474,-87.738316268,
-1,41.84428835,-87.67563646,
-1,41.956899273,-87.793172024,
-1,41.787398367,-87.577746575,
-1,41.971609414,-87.818509745,
-1,41.976947616,-87.81318931,
-1,41.859307373,-87.609865273,
-1,41.648588776,-87.539964437,
-1,41.780054439,-87.578547737,
-1,41.997649647,-87.81132481,
-1,42.006074109,-87.927364891,
-1,41.740235614,-87.627926351,
-1,41.798040059,-87.613983806,
-1,41.995753642,-87.756339452,
-1,41.780076399,-87.581058943,
-1,41.99740806,-87.780814512,
-1,41.889931977,-87.738246337,
-1,41.993483391,-87.795743151,
-1,41.996621391,-87.800749329,
-1,41.984346333,-87.652694909,
-1,41.81245453,-87.648813701,
-1,41.678612378,-87.540042376,
-1,41.962557198,-87.843820407,
-1,41.815729704,-87.680616961,
-1,41.693652389,-87.717991355,
-1,41.994432661,-87.758871268,
-1,42.015237262,-87.810739427,
-1,41.735223326,-87.700286789,
-1,42.00094396,-87.796136558,
-1,41.694367422,-87.713165993,
-1,41.826846276,-87.709166655,
-1,41.81139508,-87.734249216,
-1,42.012515836,-87.813940974,
-1,41.661187174,-87.618023143,
-1,41.973687673,-87.648969137,
-1,41.975370561,-87.744078593,
-1,41.98626789,-87.835690223,
-1,41.918795553,-87.630853747,
-1,41.696347386,-87.714424878,
-1,41.710811858,-87.584676165,
-1,41.915556201,-87.627531127,
-1,41.696327609,-87.710763447,
-1,41.798040059,-87.613983806,
-1,41.762185191,-87.738625452,
-1,42.003399209,-87.761873768,
-1,41.978656522,-87.65158598,
-1,41.755643067,-87.543708692,
-1,41.981663799,-87.728400419,
-1,41.683875796,-87.725490546,
-1,41.917056799,-87.630134301,
-1,41.721219463,-87.526071605,
-1,41.888186139,-87.613968614,
-1,41.797344969,-87.724969623,
-1,41.814604963,-87.592892601,
-1,41.813329205,-87.650532144,
-1,41.697931629,-87.718144635,
-1,41.659169513,-87.562743051,
-1,41.683386421,-87.545068687,
-1,42.007880545,-87.766315218,
-1,41.815726254,-87.658646885,
-1,41.981667072,-87.73689272,
-1,41.822321202,-87.724032519,
-1,41.859834555,-87.613842286,
-1,41.971260142,-87.887881809,
-1,41.828312664,-87.724166503,
-1,41.722842966,-87.544480387,
-1,41.978662461,-87.651199753,
-1,42.015644033,-87.812690118,
-1,41.986814193,-87.92396353,
-1,41.979613595,-87.728346268,
-1,41.966560083,-87.838483761,
-1,41.816322654,-87.726708652,
-1,41.785502985,-87.585014189,
-1,41.962447574,-87.917644638,
-1,41.667354312,-87.594688458,
-1,41.99623043,-87.821581784,
-1,41.972469633,-87.817572435,
-1,41.81619752,-87.734765733,
-1,41.780054439,-87.578547737,
-1,41.978038082,-87.831293224,
-1,41.960103255,-87.792321387,
-1,41.669415409,-87.559257257,
-1,41.841854646,-87.615669513,
-1,41.996900041,-87.819744372,
-1,42.017768219,-87.819429293,
-1,41.694863314,-87.719656797,
-1,42.00535672,-87.807416948,
-1,41.995470877,-87.812560274,
-1,41.986318814,-87.836042934,
-1,41.914974853,-87.768464661,
-1,41.79512183,-87.795317357,
-1,41.984914582,-87.743483014,
-1,41.644607723,-87.613055128,
-1,41.84428835,-87.67563646,
-1,41.830734954,-87.729713493,
-1,41.987249624,-87.800088121,
-1,41.726756375,-87.540098793,
-1,41.985975499,-87.811857893,
-1,41.982438485,-87.826002828,
-1,41.735140021,-87.705109198,
-1,41.859799527,-87.635743417,
-1,41.674542271,-87.540004508,
-1,41.713399053,-87.531685303,
-1,41.761777968,-87.732618053,
-1,41.907742643,-87.749579573,
-1,41.714955911,-87.660104715,
-1,41.995033466,-87.751210496,
-1,41.811417336,-87.732730386,
-1,41.705515085,-87.717281326,
-1,41.702766455,-87.550229772,
-1,41.92248966,-87.630019531,
-1,41.906277261,-87.656588564,
-1,41.832613442,-87.724261493,
-1,41.78511432,-87.743513944,
-1,41.99689043,-87.820049791,
-1,41.669415409,-87.559257257,
-1,41.712939792,-87.721118391,
-1,41.716046213,-87.584820534,
-1,41.717473194,-87.589459406,
-1,41.687442712,-87.604120378,
-1,41.974322865,-87.896498947,
-1,41.938056492,-87.836087281,
-1,41.993548553,-87.808040212,
-1,41.898763448,-87.742061578,
-1,41.822942997,-87.655731459,
-1,42.003556046,-87.90870897,
-1,41.660155201,-87.59329959,
-1,41.998681317,-87.893852805,
-1,41.982892951,-87.72213619,
-1,41.867284498,-87.636425691,
-1,41.992386172,-87.794086002,
-1,41.710650323,-87.593207821,
-1,41.995934743,-87.819891926,
-1,41.780054439,-87.578547737,
-1,41.99282267,-87.821086725,
-1,41.818691015,-87.649525028,
-1,41.784364884,-87.793709645,
-1,41.731031133,-87.675089487,
-1,41.993877234,-87.756463081,
-1,41.837576666,-87.684945388,
-1,41.978674703,-87.822575609,
-1,41.99572241,-87.884462932,
-1,41.734160548,-87.682472998,
-1,41.970141174,-87.646046909,
-1,41.805730621,-87.680322337,
-1,41.996305766,-87.755355912,
-1,41.834353386,-87.607618106,
-1,41.815729704,-87.680616961,
-1,41.827932061,-87.662272235,
-1,41.722258015,-87.590961031,
-1,41.953783081,-87.915105451,
-1,41.983614363,-87.799081248,
-1,41.787794069,-87.797560392,
-1,41.694354039,-87.710690941,
-1,41.678442193,-87.540037144,
-1,41.709971101,-87.68764664,
-1,41.787683866,-87.796292589,
-1,42.017746081,-87.817552666,
-1,41.980218491,-87.735905865,
-1,42.003682609,-87.769796221,
-1,41.846541097,-87.688653507,
-1,41.734160089,-87.599074774,
-1,41.810537269,-87.737107338,
-1,41.891894474,-87.738316268,
-1,41.769406166,-87.71129273,
-1,41.687118766,-87.720166072,
-1,41.678590555,-87.536887208,
-1,41.953783081,-87.915105451,
-1,41.892205026,-87.605468783,
-1,41.863391007,-87.673700607,
-1,41.965627196,-87.839792642,
-1,41.811512827,-87.655221014,
-1,41.793258901,-87.614323305,
-1,41.829929212,-87.724198877,
-1,41.994173569,-87.817577495,
-1,41.909577613,-87.797226576,
-1,41.826846276,-87.709166655,
-1,41.84548198,-87.611199159,
-1,41.82701829,-87.713057855,
-1,41.987140133,-87.748310393,
-1,41.713840385,-87.540711786,
-1,41.838557933,-87.689614371,
-1,41.869086121,-87.636655782,
-1,41.987595686,-87.748313578,
-1,41.889730129,-87.734259715,
-1,41.997945808,-87.821023568,
-1,41.670234415,-87.539318057,
-1,41.960618992,-87.838515024,
-1,41.696407552,-87.687456439,
-1,41.862843364,-87.609216011,
-1,41.983412648,-87.814332053,
-1,41.726756375,-87.540098793,
-1,41.989696964,-87.76620442,
-1,41.722436732,-87.526290806,
-1,42.003554161,-87.769904051,
-1,41.738480703,-87.682579602,
-1,41.992631344,-87.804314013,
-1,41.710811858,-87.584676165,
-1,41.984919921,-87.800114918,
-1,41.995756507,-87.754183685,
-1,41.844148868,-87.680530044,
-1,41.984968877,-87.743368491,
-1,41.857729001,-87.635971485,
-1,41.99654273,-87.711940453,
-1,41.719108553,-87.525995463,
-1,41.805621106,-87.710007248,
-1,41.857729001,-87.635971485,
-1,41.828986469,-87.60385546,
-1,41.780457521,-87.582686032,
-1,41.687442712,-87.604120378,
-1,41.829694644,-87.704603841,
-1,41.717852313,-87.529219821,
-1,41.696522416,-87.712277484,
-1,41.978656522,-87.65158598,
-1,42.013838503,-87.815148221,
-1,41.984613258,-87.745192432,
-1,41.785038992,-87.751885635,
-1,41.683875796,-87.725490546,
-1,41.975469069,-87.830566853,
-1,41.717499802,-87.588059906,
-1,41.678716759,-87.575435511,
-1,41.992700489,-87.804431155,
-1,42.006927468,-87.813677364,
-1,41.695481535,-87.576633775,
-1,41.676601926,-87.53822218,
-1,41.98606875,-87.810639652,
-1,42.018686632,-87.819230535,
-1,41.707149892,-87.594266069,
-1,41.735271595,-87.697597063,
-1,41.892239847,-87.6031729,
-1,41.963905589,-87.882943469,
-1,41.712916579,-87.691711905,
-1,41.83169949,-87.724240803,
-1,41.992057691,-87.74507976,
-1,41.805622496,-87.709757821,
-1,41.964205362,-87.844848362,
-1,41.686703926,-87.710387618,
-1,41.782880913,-87.796787321,
-1,41.673312323,-87.559250831,
-1,41.999000447,-87.887655284,
-1,41.780514227,-87.794207564,
-1,41.830734954,-87.729713493,
-1,41.648588776,-87.539964437,
-1,41.937517082,-87.838270981,
-1,41.677284265,-87.682460695,
-1,41.832613442,-87.724261493,
-1,42.0152255,-87.811170068,
-1,41.987675283,-87.748316528,
-1,41.786559942,-87.679515893,
-1,41.782799855,-87.800007221,
-1,41.871012686,-87.671470711,
-1,41.998681317,-87.893852805,
-1,41.990023467,-87.737480508,
-1,41.664793406,-87.592488897,
-1,41.722842966,-87.544480387,
-1,41.726433863,-87.53949465,
-1,41.869588336,-87.741331866,
-1,41.730815733,-87.676293339,
-1,41.862033369,-87.609581242,
-1,41.987226315,-87.801570651,
-1,41.996960631,-87.817345299,
-1,41.959367535,-87.795768953,
-1,41.77558987,-87.583215725,
-1,41.86193323,-87.671215604,
-1,41.994340842,-87.880654185,
-1,41.780514227,-87.794207564,
-1,41.992663658,-87.887544993,
-1,41.892193145,-87.606192455,
-1,41.935710668,-87.633057077,
-1,41.975475335,-87.830118139,
-1,41.996529069,-87.711951622,
-1,41.708050786,-87.670896261,
-1,41.70815053,-87.594104455,
-1,41.762174314,-87.739175357,
-1,41.841816229,-87.615669942,
-1,42.015045891,-87.778159575,
-1,41.787398367,-87.577746575,
-1,42.006872617,-87.762828757,
-1,41.865914997,-87.743168356,
-1,41.995383459,-87.769652398,
-1,41.702766625,-87.553078784,
-1,41.98492643,-87.74686677,
-1,41.722258015,-87.590961031,
-1,41.842291422,-87.680603974,
-1,41.671745455,-87.575330622,
-1,41.760292317,-87.73243032,
-1,41.645919233,-87.540066705,
-1,41.98508191,-87.748296133,
-1,41.685340153,-87.7201134,
-1,41.834151795,-87.736583658,
-1,41.694576378,-87.710699782,
-1,41.718464168,-87.557951006,
-1,41.755019902,-87.728132863,
-1,42.002521587,-87.768632824,
-1,41.995424737,-87.81086108,
-1,41.644607723,-87.613055128,
-1,41.695924489,-87.669149636,
-1,41.702352109,-87.58104644,
-1,41.827209694,-87.712421259,
-1,41.973893155,-87.888220178,
-1,41.709262393,-87.676871767,
-1,41.861423066,-87.668886097,
-1,41.662419741,-87.579853588,
-1,41.923966133,-87.630481014,
-1,41.993596006,-87.795179375,
-1,41.911557561,-87.804025098,
-1,41.812424132,-87.651084653,
-1,41.983017755,-87.834196515,
-1,41.988265172,-87.765786767,
-1,41.679599938,-87.601613517,
-1,41.998273669,-87.889893442,
-1,42.007134716,-87.905815237,
-1,42.000315568,-87.773177503,
-1,41.69452013,-87.596343951,
-1,41.935397811,-87.632604767,
-1,41.989999574,-87.739224295,
-1,41.984221732,-87.751290605,
-1,41.716529171,-87.670622403,
-1,41.712939792,-87.721118391,
-1,41.829694644,-87.704603841,
-1,41.830595601,-87.657863321,
-1,42.019359173,-87.698135129,
-1,41.816026266,-87.653676686,
-1,42.008418874,-87.821296453,
-1,41.867395821,-87.767492249,
-1,41.968572226,-87.807153334,
-1,41.993302788,-87.745465584,
-1,41.663478018,-87.583050848,
-1,41.983342126,-87.826183234,
-1,41.988345952,-87.75231239,
-1,42.018847677,-87.811740288,
-1,41.735517525,-87.683184739,
-1,41.649637299,-87.55931113,
-1,41.97126677,-87.807094384,
-1,41.722309834,-87.587520798,
-1,41.98818957,-87.80276544,
-1,41.845965456,-87.678100296,
-1,41.712706671,-87.687553337,
-1,41.959440784,-87.887169976,
-1,41.84126352,-87.681781439,
-1,41.651878239,-87.599289132,
-1,41.960558038,-87.842214275,
-1,41.998273669,-87.889893442,
-1,41.99958795,-87.760307523,
-1,41.846571848,-87.737543613,
-1,41.694805851,-87.691060765,
-1,41.965715008,-87.839791964,
-1,41.677168841,-87.654909044,
-1,41.803326143,-87.714438075,
-1,41.828031459,-87.735411347,
-1,42.014142772,-87.777534504,
-1,41.972922305,-87.900579436,
-1,41.984990309,-87.79813918,
-1,41.714972894,-87.670579788,
-1,41.863469834,-87.737317012,
-1,41.848131507,-87.663496243,
-1,41.664659769,-87.554022135,
-1,41.975477612,-87.830011471,
-1,41.989724844,-87.879896036,
-1,41.991422615,-87.755657585,
-1,41.669516941,-87.559256041,
-1,41.975049619,-87.822578832,
-1,41.998399009,-87.80298599,
-1,41.819446913,-87.648808942,
-1,41.953783081,-87.915105451,
-1,42.015613895,-87.813912087,
-1,41.713254861,-87.715379798,
-1,41.694374928,-87.709482442,
-1,41.98818957,-87.80276544,
-1,41.718585077,-87.678351937,
-1,41.974693516,-87.897268697,
-1,41.785174611,-87.74296339,
-1,41.995677364,-87.752098561,
-1,41.83815015,-87.689812951,
-1,41.844779915,-87.68876661,
-1,41.825293647,-87.724107068,
-1,41.805858611,-87.700244795,
-1,41.815610077,-87.65059596,
-1,41.735543443,-87.68146247,
-1,42.01125327,-87.774170717,
-1,41.819274417,-87.730151308,
-1,41.890174212,-87.72945171,
-1,41.810537269,-87.737107338,
-1,41.787398367,-87.577746575,
-1,41.74280962,-87.74113841,
-1,41.953272387,-87.913527979,
-1,41.734145511,-87.674537434,
-1,41.735588515,-87.678289123,
-1,41.716735046,-87.670631277,
-1,41.712706671,-87.687553337,
-1,41.680585964,-87.575483131,
-1,41.816023804,-87.653724402,
-1,41.722775545,-87.546254155,
-1,41.679652053,-87.610281383,
-1,41.815610077,-87.65059596,
-1,41.651878239,-87.599289132,
-1,41.755613854,-87.690945975,
-1,41.891443852,-87.734511813,
-1,41.993813413,-87.767904189,
-1,41.923966133,-87.630481014,
-1,41.992256978,-87.753505454,
-1,41.985412513,-87.883781339,
-1,41.992800073,-87.804603223,
-1,41.869676063,-87.633484551,
-1,42.000166468,-87.771306203,
-1,41.963687437,-87.841164388,
-1,41.78370055,-87.77415394,
-1,41.890174212,-87.72945171,
-1,42.001260015,-87.773268554,
-1,41.709635683,-87.676882619,
-1,41.713254861,-87.715379798,
-1,41.961707533,-87.840216307,
-1,41.711490088,-87.67053499,
-1,42.009671584,-87.70450145,
-1,41.973655234,-87.819431025,
-1,41.843072864,-87.60994543,
-1,41.793428986,-87.612124791,
-1,41.891446079,-87.734412628,
-1,41.867283246,-87.636671686,
-1,41.774403155,-87.800784338,
-1,41.742842229,-87.680787713,
-1,41.830734954,-87.729713493,
-1,41.67184716,-87.599457609,
-1,42.003046193,-87.773208739,
-1,42.018053514,-87.820634045,
-1,42.002077539,-87.765399139,
-1,41.695192266,-87.702858112,
-1,41.857733502,-87.614008999,
-1,41.993959464,-87.743484114,
-1,41.715094689,-87.665546012,
-1,41.824912785,-87.655629973,
-1,41.953272387,-87.913527979,
-1,41.939059088,-87.841405268,
-1,41.848131507,-87.663496243,
-1,41.972623304,-87.817571195,
-1,41.833393247,-87.661349209,
-1,41.880898957,-87.619048127,
-1,41.816640559,-87.728187713,
-1,41.815968637,-87.656465297,
-1,42.015660562,-87.81512975,
-1,41.987142718,-87.75477672,
-1,41.844783323,-87.688395898,
-1,41.898763448,-87.742061578,
-1,41.999555149,-87.76033357,
-1,42.002612853,-87.772134554,
-1,41.782395353,-87.793311842,
-1,41.709449038,-87.676877193,
-1,41.829694644,-87.704603841,
-1,41.995677364,-87.752098561,
-1,41.996499095,-87.802784716,
-1,41.986846498,-87.748309403,
-1,41.978830049,-87.736985394,
-1,41.993929411,-87.743510142,
-1,41.849864008,-87.666003377,
-1,41.82224711,-87.724033222,
-1,41.815221883,-87.72199049,
-1,41.98492643,-87.74686677,
-1,41.841854646,-87.615669513,
-1,41.865738389,-87.755387983,
-1,41.675847398,-87.652349622,
-1,41.683875796,-87.725490546,
-1,41.710886806,-87.721075609,
-1,42.007083592,-87.76386814,
-1,41.662310083,-87.539905816,
-1,41.982892951,-87.72213619,
-1,41.862044276,-87.609570106,
-1,41.784770393,-87.796500235,
-1,41.960560137,-87.842063513,
-1,41.862973452,-87.671241583,
-1,41.979541881,-87.900722188,
-1,41.957014526,-87.793171051,
-1,41.822969305,-87.724118095,
-1,41.678442193,-87.540037144,
-1,41.789370913,-87.679659675,
-1,41.696522416,-87.712277484,
-1,41.991119921,-87.803855684,
-1,41.986623599,-87.746038308,
-1,41.793010261,-87.744167651,
-1,41.867283246,-87.636671686,
-1,41.782898427,-87.795837539,
-1,41.671745455,-87.575330622,
-1,41.684137282,-87.540124611,
-1,41.782898427,-87.795837539,
-1,41.664667406,-87.555149265,
-1,41.99032532,-87.74065953,
-1,41.960789926,-87.914585337,
-1,41.705492286,-87.675536818,
-1,41.998681317,-87.893852805,
-1,41.891894474,-87.738316268,
-1,41.714731344,-87.670571281,
-1,41.819729866,-87.650702614,
-1,41.717269169,-87.669028806,
-1,41.784770393,-87.796500235,
-1,41.997125993,-87.81082877,
-1,41.711577124,-87.668973879,
-1,41.683875796,-87.725490546,
-1,41.716827275,-87.669018706,
-1,41.821059807,-87.654232466,
-1,41.786426487,-87.762055654,
-1,41.830734954,-87.729713493,
-1,41.823067153,-87.655843884,
-1,41.811388588,-87.734583079,
-1,41.974068666,-87.825385243,
-1,41.998443571,-87.769161852,
-1,41.983071364,-87.743121192,
-1,41.799783817,-87.614166016,
-1,41.978830049,-87.736985394,
-1,42.000278524,-87.771213241,
-1,41.989630366,-87.814796524,
-1,41.86449634,-87.668835922,
-1,41.663478018,-87.583050848,
-1,41.984857717,-87.733567353,
-1,42.005544687,-87.761777303,
-1,42.009484989,-87.704503288,
-1,42.014085475,-87.81636423,
-1,41.991378895,-87.755694766,
-1,41.732925165,-87.67756879,
